product_name,price,image_url,web_url,gender,index_column,type,colors
Seamless Padded Soft-cup Bra,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/3c/a7/3ca7d86b1e4fbbd123afac694a70e95973e3c692.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1206002002.html,female,657,Swimwear,"{243,243,243}"
Satin Bathrobe,$ 56.99,"https://lp2.hm.com/hmgoepprod?set=source[/79/d1/79d1f3ed71c4744b5d86b33e25ecf2ac8352420b.jpg],origin[dam],category[home_homewear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0892090012.html,female,658,Dress,"{98,125,150}"
Denim Corset-style Top,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/28/fc/28fc8c687edb49ac0cb24d5816ec50775da77494.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1212093003.html,female,659,Top,"{28,26,27}"
Mock Turtleneck Crop Top,$ 13.99,"https://lp2.hm.com/hmgoepprod?set=source[/63/fd/63fd54f9517610e4f596f080b4b6e8cc9e58f438.jpg],origin[dam],category[ladies_tops_croppedtops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1174186005.html,female,660,Top,"{225,225,223}"
Patterned Scarf,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/c3/d1/c3d1aa0a06dbeebc8c61c3dcf77db4961d028477.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215613001.html,female,661,Scarf,"{222,221,217}"
Hair Claw,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/db/6d/db6dd375ddefc4c172486d475a066ac530441027.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1223071001.html,female,662,"",{}
Loafers,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/28/0e/280e234eb7c48c0df67a1f31d12f4ea806761326.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207384002.html,female,663,Shoe,"{20,20,23}"
Pajama Shirt and Pants,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/35/2b/352b9b619c4a381251bc2b80f8364101b5232a11.jpg],origin[dam],category[ladies_nightwear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213822001.html,female,664,Pants,"{79,81,92}"
Tapered Regular Jeans,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/79/10/7910d2f8c9d8459124490ba4edcad8abc8bc678d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218389002.html,female,665,Pants,"{26,24,27}"
Seamless Padded Soft-cup Bra,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/02/bd/02bd65f759cff12ef645e7257b4637042084bc6c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1206002001.html,female,666,Swimwear,"{244,244,244}"
Wide Regular Jeans,$ 36.99,"https://lp2.hm.com/hmgoepprod?set=source[/60/83/6083adfb6e72955464692e97285bc32300bace20.jpg],origin[dam],category[ladies_divided_jeans_wide],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216000003.html,female,667,Pants,"{41,41,43}"
Flared Mini Skirt,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/45/4f/454fe67fe6447b6e9e97745b04c8f096e0bb83b9.jpg],origin[dam],category[Ladies_skirts_highwaisted],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1232609002.html,female,668,Skirt,"{26,23,24}"
DryMove™ Pocket-detail Sports Leggings,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/72/1c/721c791e56bd10d72bf3db3aaff3ca1c404034eb.jpg],origin[dam],category[sportswear_women_activity_running_leggings],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1115511012.html,female,669,Pants,"{204,195,185}"
Chunky Sneakers,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/bb/04/bb0408f16b85968d9052932bffa5b9bd2b626d9a.jpg],origin[dam],category[ladies_shoes_sneakers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1127981007.html,female,670,Shoe,"{231,227,216}"
Oversized Motif-detail T-shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/55/db/55dbd5b51a8588382f276ea9c580dbc2036d9792.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198431004.html,female,671,Top,"{24,24,24}"
Bodycon Dress,$ 20.99,"https://lp2.hm.com/hmgoepprod?set=source[/2c/bd/2cbdbd2b6790280654ee8b1fb081b7eb8d9928d8.jpg],origin[dam],category[ladies_divided_dresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222087005.html,female,672,Dress,"{222,218,207}"
Rib-knit Top with Collar,$ 18.99,"https://lp2.hm.com/hmgoepprod?set=source[/4f/33/4f33fa720291054d35ea6f1ef21cf6fa0b9eedda.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203018002.html,female,673,Top,"{22,22,24}"
Coated Biker Jacket,$ 84.99,"https://lp2.hm.com/hmgoepprod?set=source[/7f/73/7f733c7c643332f1f37f8f5b47e59c0061474f56.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202794001.html,female,674,Jacket,"{49,49,50}"
Textured Slingbacks,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/3e/38/3e388e3c8010daf004e2f29a997374968345e002.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208650001.html,female,675,Shoe,"{229,221,210}"
Wide-leg Twill Pants,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/3b/dd/3bdd849d1ae0213ed0d2e55cd3629341611026ab.jpg],origin[dam],category[ladies_trousers_highwaisted],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1107360031.html,female,676,Pants,"{219,219,219}"
DryMove™ Seamless Medium Support Sports Bra,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/11/ae/11aed7700b636c6287a7cba5c2d0c2054315c19a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208540002.html,female,677,Top,"{67,68,89}"
Oversized Printed T-shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/c4/6c/c46c2575cdac92863fce7813bba39bcef09ae3a8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198284018.html,female,678,Top,"{29,27,28}"
Square-neck Cotton Blouse,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/9a/71/9a710dba6cd8bc2acd1e8ce19e0ac826a57765db.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210699001.html,female,679,Top,"{242,242,240}"
Coated Jacket,$ 76.99,"https://lp2.hm.com/hmgoepprod?set=source[/60/2a/602ab511e2fff5edc44b0762abcd1981bf098759.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1193577001.html,female,680,Jacket,"{248,248,248}"
Oversized Motif-detail T-shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/34/14/34141b30c7cbc158878057297c6b61b4f2e0ad71.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198431028.html,female,681,Top,"{228,224,218}"
Pleated Mini Skirt,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/d2/76/d27690be212b8655716ca05ae939bea1100bd7ff.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1232579002.html,female,682,Miniskirt,"{55,55,56}"
Mesh Bodycon Dress with Overlocked Trim,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/59/2f/592f0d99883f56e7850d5d38d6d7229724e89172.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210734001.html,female,683,Dress,"{50,50,52}"
Rib-knit Top with Collar,$ 18.99,"https://lp2.hm.com/hmgoepprod?set=source[/b3/e2/b3e2b748c57af9a5d8cf9dc9d5fb9fb312d10e63.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203018001.html,female,684,Top,"{241,242,236}"
DryMove™ Sports Joggers,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/bb/98/bb987297498972bec4805e03bd7779fb0e673526.jpg],origin[dam],category[sportswear_women_activity_training],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1201809005.html,female,685,Pants,"{59,56,74}"
Heart-pendant Necklace,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/52/03/52036b825176728bc7023ed230bfc2d670fdcd6b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1224694001.html,female,686,Necklace,"{245,243,242}"
Rib-knit Sweetheart-neckline Top,$ 28.99,"https://lp2.hm.com/hmgoepprod?set=source[/e8/97/e89713c35665fc44e93286f3a12db2980fe5afb5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215262002.html,female,687,Top,"{223,217,204}"
Mid-layer Jacket,$ 64.99,"https://lp2.hm.com/hmgoepprod?set=source[/df/97/df97c97ff22a0287528f31a4facd0026f1e1da2e.jpg],origin[dam],category[sportswear_women_outerwear_skiwear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203108001.html,female,688,Outerwear,"{43,43,45}"
Slacks,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/0a/0f/0a0f41d7c2fe2d906dd44803fbfecb36b4cbf62f.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0751471123.html,female,689,Pants,"{236,189,205}"
Oversized Coated Shirt,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/e6/d7/e6d744587983e20e3b83ba1932092a7d4001446c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1229111001.html,female,690,Shirt,"{49,49,50}"
Short-sleeved Shirt,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/d9/9b/d99b6eef1bbdd82199e42687ea5e0206dd723cde.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214939005.html,female,691,Top,"{244,244,243}"
Flared Mini Skirt,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/89/50/89505ced71f016628053abc951c369d1b9cd774c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1232609001.html,female,692,Skirt,"{168,170,169}"
Lace Demi Push-up Bra,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/3f/66/3f669ba6e65b6093cdc8a1eaaad60e3ceb422e10.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215496002.html,female,693,Swimwear,"{240,237,236}"
Boxy Poplin Shirt,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/9d/3f/9d3f33368251df7224aed71ee2a4534e6bfd2ead.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202788002.html,female,694,Top,"{242,242,243}"
Non-padded Underwire Lace Bra,$ 17.99,"https://lp2.hm.com/hmgoepprod?set=source[/b5/47/b5475e5db67a12c94c6e3745194e78815fb079ca.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215494002.html,female,695,Swimwear,"{240,238,237}"
Stretchy and Sculpting Firm Shape Thong Bodysuit,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/05/d4/05d42a6baacb3b37a1323f3076cf29e238119fdc.jpg],origin[dam],category[ladies_lingerie_briefsknickers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218329002.html,female,696,Swimwear,"{237,222,211}"
Short Sweatshirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/5c/fe/5cfe3db0f0cc50cb8cd36204eff89d2177ad3e5a.jpg],origin[dam],category[sportswear_women_activity_training_hoodiessweaters],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216925003.html,female,697,Outerwear,"{194,194,193}"
Block-heeled Sandals,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/dd/5f/dd5f8d08992fff4895416f98814d812dd318b8a5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219444001.html,female,698,Shoe,"{223,220,214}"
Teddy Fleece Sports Jacket,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/55/4a/554ab220e1eec085fc72cd63bf8d0beb9c356587.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1111528010.html,female,699,Outerwear,"{193,156,80}"
Shopper,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/33/66/33669919feaeadb107fff8eec072a9024530908e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222180001.html,female,700,Bag,"{44,44,48}"
Twill Cargo Pants,$ 45.99,"https://lp2.hm.com/hmgoepprod?set=source[/06/65/06655ebbee7c2fd891187f52ab6c46c9d2cba96e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207080002.html,female,701,Pants,"{131,128,100}"
Fitted Top,$ 13.99,"https://lp2.hm.com/hmgoepprod?set=source[/77/02/7702af2822c4c9e038a7b9930d48ed9c1cf48333.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1230410002.html,female,702,Top,"{222,219,175}"
Gathered Off-the-shoulder Dress,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/61/c5/61c598898d09f6c02b37cbb4fe1d1cc1bdc8b23b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1226851001.html,female,703,Dress,"{22,22,24}"
Canvas Pumps,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/d4/4f/d44f20c25caf5c5b8eabb6246d73e6b113725494.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208614001.html,female,704,Shoe,"{243,242,239}"
Satin Tank Top,$ 14.99,"https://lp2.hm.com/hmgoepprod?set=source[/03/0f/030f0f4564ae7557332ffd5a572d79ab467a30c5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1204192002.html,female,705,Top,"{75,70,72}"
Rib-knit Top,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/f9/67/f9679c5f84bc10a7983b8206ebfb02d4cfcb0076.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219882001.html,female,706,Top,"{245,221,216}"
Short Hooded Sweatshirt Jacket,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/5f/ff/5fffbffa2e6cf08a96084525415c39502f947ca0.jpg],origin[dam],category[ladies_divided_hoodiessweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1193900013.html,female,707,Outerwear,"{240,240,240}"
Rib-knit Bodycon Dress,$ 45.99,"https://lp2.hm.com/hmgoepprod?set=source[/fb/ff/fbff85143bbd95ceea762e8a2c323d4519797c94.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216339001.html,female,708,Dress,"{235,231,220}"
Dressy Twill Maxi Skirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/46/49/46491efed449e28bd5b75a7e0a5ce012a382ae66.jpg],origin[dam],category[ladies_skirts_longskirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207310002.html,female,709,Skirt,"{30,30,32}"
Rib-knit Bodycon Dress,$ 45.99,"https://lp2.hm.com/hmgoepprod?set=source[/4d/6b/4d6b45a7cf5cef0fc414b7664d573660a7010d15.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1216339002.html,female,710,Dress,"{25,25,27}"
Water-repellent Track Pants,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/15/a2/15a2b77ed09116484919da63c2e4532fcc0a40dd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1217280001.html,female,711,Pants,"{29,28,28}"
Rose Earrings,$ 12.99,"https://lp2.hm.com/hmgoepprod?set=source[/1d/64/1d642eb0334da2c9732ee226e661eb212f3c1bb8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1223350001.html,female,712,Earrings,"{241,221,190}"
SoftMove™ Light Support Sports Bra,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/1a/df/1adfccaf6158247fbfbb82d705989245cffe7a4c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1217913002.html,female,713,Top,"{206,197,187}"
Rib-knit Sweetheart-neckline Top,$ 28.99,"https://lp2.hm.com/hmgoepprod?set=source[/de/c1/dec10c9f9a4cf480748e9ae5a595d4b45072915a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215262003.html,female,714,Top,"{235,223,196}"
Ruffle-trimmed Rib-knit Pencil Skirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/2a/b1/2ab1abe35e71dd87b15efac29bceb3feb5d674b2.jpg],origin[dam],category[ladies_skirts_longskirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214616002.html,female,715,Skirt,"{182,201,225}"
Open-shoulder Maxi Dress,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/6e/6e/6e6ec0e3ba3203c9bf59e32e391316645f5779ae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202840002.html,female,716,Dress,"{235,41,71}"
Linen-blend Shirt,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/01/4a/014a30ea8a5925222f309b9a0f8562d4d4ade4d9.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1027844051.html,female,717,Top,"{228,225,214}"
Branch-shaped Earrings,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/1f/bd/1fbdef48e2922254990b2b420a7e59f52b3cba82.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1227550001.html,female,718,Earrings,"{235,231,222}"
Curvy Fit Baggy Low Jeans,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/98/87/9887a2de4011f9e70f38cbd89a6b86157e9d4824.jpg],origin[dam],category[ladies_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213947003.html,female,719,Pants,"{134,162,183}"
Printed Sweatshirt,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/ed/05/ed05cb45bd29da7cfc67baf3de7d8015289f0b6f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1198281007.html,female,720,Outerwear,"{148,147,159}"
DryMove™ Seamless Sports Crop Top,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/89/ed/89ed26df021d13939ad84257bdb94e3270124360.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214668002.html,female,721,Top,"{238,240,246}"
Flared Twill Pants,$ 20.99,"https://lp2.hm.com/hmgoepprod?set=source[/a6/b7/a6b75e8798a37452924dbf469674de1c801cdaf4.jpg],origin[dam],category[ladies_trousers_flare],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1206305007.html,female,722,Pants,"{230,230,222}"
